date,store_id,product_id,sales,is_holiday,year,month,day,day_of_week,sales_lag_7,sales_lag_30,rolling_mean_7,rolling_mean_30
2023-02-01,1,7,97,0,2023,2,1,4,69,77,86.85714285714286,85.56666666666666
2023-02-02,1,7,89,0,2023,2,2,5,77,78,90.85714285714286,86.23333333333333
2023-02-03,1,7,82,0,2023,2,3,6,88,90,92.57142857142857,86.6
2023-02-04,1,7,109,0,2023,2,4,7,105,70,91.71428571428571,86.33333333333333
2023-02-05,1,7,113,0,2023,2,5,1,92,79,92.28571428571429,87.63333333333334
2023-02-06,1,7,78,0,2023,2,6,2,93,114,95.28571428571429,88.76666666666667
2023-02-07,1,7,85,0,2023,2,7,3,84,109,93.14285714285714,87.56666666666666
2023-02-08,1,7,77,0,2023,2,8,4,97,80,93.28571428571429,86.76666666666667
2023-02-09,1,7,88,0,2023,2,9,5,89,73,90.42857142857143,86.66666666666667
2023-02-10,1,7,77,0,2023,2,10,6,82,92,90.28571428571429,87.16666666666667
2023-02-11,1,7,106,0,2023,2,11,7,109,65,89.57142857142857,86.66666666666667
2023-02-12,1,7,101,0,2023,2,12,1,113,77,89.14285714285714,88.03333333333333
2023-02-13,1,7,90,0,2023,2,13,2,78,103,87.42857142857143,88.83333333333333
2023-02-14,1,7,72,0,2023,2,14,3,85,98,89.14285714285714,88.4
2023-02-15,1,7,81,0,2023,2,15,4,77,77,87.28571428571429,87.53333333333333
2023-02-16,1,7,76,0,2023,2,16,5,88,87,87.85714285714286,87.66666666666667
2023-02-17,1,7,75,0,2023,2,17,6,77,68,86.14285714285714,87.3
2023-02-18,1,7,100,0,2023,2,18,7,106,77,85.85714285714286,87.53333333333333
2023-02-19,1,7,114,0,2023,2,19,1,101,68,85.0,88.3
2023-02-20,1,7,83,0,2023,2,20,2,90,94,86.85714285714286,89.83333333333333
2023-02-21,1,7,88,0,2023,2,21,3,72,120,85.85714285714286,89.46666666666667
2023-02-22,1,7,91,0,2023,2,22,4,81,80,88.14285714285714,88.4
2023-02-23,1,7,80,0,2023,2,23,5,76,83,89.57142857142857,88.76666666666667
2023-02-24,1,7,100,0,2023,2,24,6,75,69,90.14285714285714,88.66666666666667
2023-02-25,1,7,101,0,2023,2,25,7,100,77,93.71428571428571,89.7
2023-02-26,1,7,108,0,2023,2,26,1,114,88,93.85714285714286,90.5
2023-02-27,1,7,79,0,2023,2,27,2,83,105,93.0,91.16666666666667
2023-02-28,1,7,91,0,2023,2,28,3,88,92,92.42857142857143,90.3
2023-03-01,1,7,89,0,2023,3,1,4,91,93,92.85714285714286,90.26666666666667
2023-03-02,1,7,69,0,2023,3,2,5,80,84,92.57142857142857,90.13333333333334
2023-03-03,1,7,78,0,2023,3,3,6,100,97,91.0,89.63333333333334
2023-03-04,1,7,90,0,2023,3,4,7,101,89,87.85714285714286,89.0
2023-03-05,1,7,118,0,2023,3,5,1,108,82,86.28571428571429,89.03333333333333
2023-03-06,1,7,66,0,2023,3,6,2,79,109,87.71428571428571,90.23333333333333
2023-03-07,1,7,78,0,2023,3,7,3,91,113,85.85714285714286,88.8
2023-03-08,1,7,97,0,2023,3,8,4,89,78,84.0,87.63333333333334
2023-03-09,1,7,75,0,2023,3,9,5,69,85,85.14285714285714,88.26666666666667
2023-03-10,1,7,79,0,2023,3,10,6,78,77,86.0,87.93333333333334
2023-03-11,1,7,107,0,2023,3,11,7,90,88,86.14285714285714,88.0
2023-03-12,1,7,114,0,2023,3,12,1,118,77,88.57142857142857,88.63333333333334
2023-03-13,1,7,79,0,2023,3,13,2,66,106,88.0,89.86666666666666
2023-03-14,1,7,82,0,2023,3,14,3,78,101,89.85714285714286,88.96666666666667
2023-03-15,1,7,76,0,2023,3,15,4,97,90,90.42857142857143,88.33333333333333
2023-03-16,1,7,80,0,2023,3,16,5,75,72,87.42857142857143,87.86666666666666
2023-03-17,1,7,80,0,2023,3,17,6,79,81,88.14285714285714,88.13333333333334
2023-03-18,1,7,114,0,2023,3,18,7,107,76,88.28571428571429,88.1
2023-03-19,1,7,96,0,2023,3,19,1,114,75,89.28571428571429,89.36666666666666
2023-03-20,1,7,79,0,2023,3,20,2,79,100,86.71428571428571,90.06666666666666
2023-03-21,1,7,82,0,2023,3,21,3,82,114,86.71428571428571,89.36666666666666
2023-03-22,1,7,76,0,2023,3,22,4,76,83,86.71428571428571,88.3
2023-03-23,1,7,85,0,2023,3,23,5,80,88,86.71428571428571,88.06666666666666
2023-03-24,1,7,88,0,2023,3,24,6,80,91,87.42857142857143,87.96666666666667
2023-03-25,1,7,102,0,2023,3,25,7,114,80,88.57142857142857,87.86666666666666
2023-03-26,1,7,92,0,2023,3,26,1,96,100,86.85714285714286,88.6
2023-03-27,1,7,82,0,2023,3,27,2,79,101,86.28571428571429,88.33333333333333
2023-03-28,1,7,90,0,2023,3,28,3,82,108,86.71428571428571,87.7
2023-03-29,1,7,82,0,2023,3,29,4,76,79,87.85714285714286,87.1
2023-03-30,1,7,70,0,2023,3,30,5,85,91,88.71428571428571,87.2
2023-03-31,1,7,71,0,2023,3,31,6,88,89,86.57142857142857,86.5
2023-04-01,1,7,112,0,2023,4,1,7,102,69,84.14285714285714,85.9
2023-04-02,1,7,96,0,2023,4,2,1,92,78,85.57142857142857,87.33333333333333
2023-04-03,1,7,76,0,2023,4,3,2,82,90,86.14285714285714,87.93333333333334
2023-04-04,1,7,94,0,2023,4,4,3,90,118,85.28571428571429,87.46666666666667
2023-04-05,1,7,85,0,2023,4,5,4,82,66,85.85714285714286,86.66666666666667
2023-04-06,1,7,91,0,2023,4,6,5,70,78,86.28571428571429,87.3
2023-04-07,1,7,74,0,2023,4,7,6,71,97,89.28571428571429,87.73333333333333
2023-04-08,1,7,100,0,2023,4,8,7,112,75,89.71428571428571,86.96666666666667
2023-04-09,1,7,109,0,2023,4,9,1,96,79,88.0,87.8
2023-04-10,1,7,79,0,2023,4,10,2,76,107,89.85714285714286,88.8
2023-04-11,1,7,79,0,2023,4,11,3,94,114,90.28571428571429,87.86666666666666
2023-04-12,1,7,83,0,2023,4,12,4,85,79,88.14285714285714,86.7
2023-04-13,1,7,86,0,2023,4,13,5,91,82,87.85714285714286,86.83333333333333
2023-04-14,1,7,85,0,2023,4,14,6,74,76,87.14285714285714,86.96666666666667
2023-04-15,1,7,104,0,2023,4,15,7,100,80,88.71428571428571,87.26666666666667
2023-04-16,1,7,107,0,2023,4,16,1,109,80,89.28571428571429,88.06666666666666
2023-04-17,1,7,68,0,2023,4,17,2,79,114,89.0,88.96666666666667
2023-04-18,1,7,73,0,2023,4,18,3,79,96,87.42857142857143,87.43333333333334
2023-04-19,1,7,73,0,2023,4,19,4,83,79,86.57142857142857,86.66666666666667
2023-04-20,1,7,85,0,2023,4,20,5,86,82,85.14285714285714,86.46666666666667
2023-04-21,1,7,85,0,2023,4,21,6,85,76,85.0,86.56666666666666
2023-04-22,1,7,119,0,2023,4,22,7,104,85,85.0,86.86666666666666
2023-04-23,1,7,100,0,2023,4,23,1,107,88,87.14285714285714,88.0
2023-04-24,1,7,89,0,2023,4,24,2,68,102,86.14285714285714,88.4
2023-04-25,1,7,81,0,2023,4,25,3,73,92,89.14285714285714,87.96666666666667
2023-04-26,1,7,85,0,2023,4,26,4,73,82,90.28571428571429,87.6
2023-04-27,1,7,61,0,2023,4,27,5,85,90,92.0,87.7
2023-04-28,1,7,79,0,2023,4,28,6,85,82,88.57142857142857,86.73333333333333
2023-04-29,1,7,114,0,2023,4,29,7,119,70,87.71428571428571,86.63333333333334
2023-04-30,1,7,98,0,2023,4,30,1,100,71,87.0,88.1
2023-05-01,1,7,86,0,2023,5,1,2,89,112,86.71428571428571,89.0
2023-05-02,1,7,73,0,2023,5,2,3,81,96,86.28571428571429,88.13333333333334
2023-05-03,1,7,97,0,2023,5,3,4,85,76,85.14285714285714,87.36666666666666
2023-05-04,1,7,85,0,2023,5,4,5,61,94,86.85714285714286,88.06666666666666
2023-05-05,1,7,92,0,2023,5,5,6,79,85,90.28571428571429,87.76666666666667
2023-05-06,1,7,118,0,2023,5,6,7,114,91,92.14285714285714,88.0
2023-05-07,1,7,79,0,2023,5,7,1,98,74,92.71428571428571,88.9
2023-05-08,1,7,81,0,2023,5,8,2,86,100,90.0,89.06666666666666
2023-05-09,1,7,84,0,2023,5,9,3,73,109,89.28571428571429,88.43333333333334
2023-05-10,1,7,86,0,2023,5,10,4,97,79,90.85714285714286,87.6
2023-05-11,1,7,81,0,2023,5,11,5,85,79,89.28571428571429,87.83333333333333
2023-05-12,1,7,64,0,2023,5,12,6,92,83,88.71428571428571,87.9
2023-05-13,1,7,96,0,2023,5,13,7,118,86,84.71428571428571,87.26666666666667
2023-05-14,1,7,79,0,2023,5,14,1,79,85,81.57142857142857,87.6
2023-05-15,1,7,59,0,2023,5,15,2,81,104,81.57142857142857,87.4
2023-05-16,1,7,73,0,2023,5,16,3,84,107,78.42857142857143,85.9
2023-05-17,1,7,75,0,2023,5,17,4,86,68,76.85714285714286,84.76666666666667
2023-05-18,1,7,81,0,2023,5,18,5,81,73,75.28571428571429,85.0
2023-05-19,1,7,0,0,2023,5,19,6,64,73,75.28571428571429,85.26666666666667
2023-05-20,1,7,85,0,2023,5,20,7,96,85,66.14285714285714,82.83333333333333
2023-05-21,1,7,106,0,2023,5,21,1,79,85,64.57142857142857,82.83333333333333
2023-05-22,1,7,74,0,2023,5,22,2,59,119,68.42857142857143,83.53333333333333
2023-05-23,1,7,83,0,2023,5,23,3,73,100,70.57142857142857,82.03333333333333
2023-05-24,1,7,93,0,2023,5,24,4,75,89,72.0,81.46666666666667
2023-05-25,1,7,78,0,2023,5,25,5,81,81,74.57142857142857,81.6
2023-05-26,1,7,67,0,2023,5,26,6,0,85,74.14285714285714,81.5
2023-05-27,1,7,98,0,2023,5,27,7,85,61,83.71428571428571,80.9
2023-05-28,1,7,97,0,2023,5,28,1,106,79,85.57142857142857,82.13333333333334
2023-05-29,1,7,82,0,2023,5,29,2,74,114,84.28571428571429,82.73333333333333
2023-05-30,1,7,78,0,2023,5,30,3,83,98,85.42857142857143,81.66666666666667
2023-05-31,1,7,73,0,2023,5,31,4,93,86,84.71428571428571,81.0
2023-06-01,1,7,115,0,2023,6,1,5,78,73,81.85714285714286,80.56666666666666
2023-06-02,1,7,94,0,2023,6,2,6,67,97,87.14285714285714,81.96666666666667
2023-06-03,1,7,122,0,2023,6,3,7,98,85,91.0,81.86666666666666
2023-06-04,1,7,148,0,2023,6,4,1,97,92,94.42857142857143,83.1
2023-06-05,1,7,97,0,2023,6,5,2,82,118,101.71428571428571,84.96666666666667
2023-06-06,1,7,98,0,2023,6,6,3,78,79,103.85714285714286,84.26666666666667
2023-06-07,1,7,79,0,2023,6,7,4,73,81,106.71428571428571,84.9
2023-06-08,1,7,104,0,2023,6,8,5,115,84,107.57142857142857,84.83333333333333
2023-06-09,1,7,98,0,2023,6,9,6,94,86,106.0,85.5
2023-06-10,1,7,125,0,2023,6,10,7,122,81,106.57142857142857,85.9
2023-06-11,1,7,142,0,2023,6,11,1,148,64,107.0,87.36666666666666
2023-06-12,1,7,85,0,2023,6,12,2,97,96,106.14285714285714,89.96666666666667
2023-06-13,1,7,107,0,2023,6,13,3,98,79,104.42857142857143,89.6
2023-06-14,1,7,88,0,2023,6,14,4,79,59,105.71428571428571,90.53333333333333
2023-06-15,1,7,89,0,2023,6,15,5,104,73,107.0,91.5
2023-06-16,1,7,99,0,2023,6,16,6,98,75,104.85714285714286,92.03333333333333
2023-06-17,1,7,117,0,2023,6,17,7,125,81,105.0,92.83333333333333
2023-06-18,1,7,124,0,2023,6,18,1,142,0,103.85714285714286,94.03333333333333
2023-06-19,1,7,101,0,2023,6,19,2,85,85,101.28571428571429,98.16666666666667
2023-06-20,1,7,97,0,2023,6,20,3,107,106,103.57142857142857,98.7
2023-06-21,1,7,91,0,2023,6,21,4,88,74,102.14285714285714,98.4
2023-06-22,1,7,74,0,2023,6,22,5,89,83,102.57142857142857,98.96666666666667
2023-06-23,1,7,80,0,2023,6,23,6,99,93,100.42857142857143,98.66666666666667
2023-06-24,1,7,107,0,2023,6,24,7,117,78,97.71428571428571,98.23333333333333
2023-06-25,1,7,149,0,2023,6,25,1,124,67,96.28571428571429,99.2
2023-06-26,1,7,100,0,2023,6,26,2,101,98,99.85714285714286,101.93333333333334
2023-06-27,1,7,108,0,2023,6,27,3,97,97,99.71428571428571,102.0
2023-06-28,1,7,88,0,2023,6,28,4,91,82,101.28571428571429,102.36666666666666
2023-06-29,1,7,96,0,2023,6,29,5,74,78,100.85714285714286,102.56666666666666
2023-06-30,1,7,99,0,2023,6,30,6,80,73,104.0,103.16666666666667
2023-07-01,1,7,137,0,2023,7,1,7,107,115,106.71428571428571,104.03333333333333
2023-07-02,1,7,116,0,2023,7,2,1,149,94,111.0,104.76666666666667
2023-07-03,1,7,115,0,2023,7,3,2,100,122,106.28571428571429,105.5
2023-07-04,1,7,189,1,2023,7,4,3,108,148,108.42857142857143,105.26666666666667
2023-07-05,1,7,93,0,2023,7,5,4,88,97,120.0,106.63333333333334
2023-07-06,1,7,112,0,2023,7,6,5,96,98,120.71428571428571,106.5
2023-07-07,1,7,78,0,2023,7,7,6,99,79,123.0,106.96666666666667
2023-07-08,1,7,127,0,2023,7,8,7,137,104,120.0,106.93333333333334
2023-07-09,1,7,128,0,2023,7,9,1,116,98,118.57142857142857,107.7
2023-07-10,1,7,106,0,2023,7,10,2,115,125,120.28571428571429,108.7
2023-07-11,1,7,96,0,2023,7,11,3,189,142,119.0,108.06666666666666
2023-07-12,1,7,88,0,2023,7,12,4,93,85,105.71428571428571,106.53333333333333
2023-07-13,1,7,109,0,2023,7,13,5,112,107,105.0,106.63333333333334
2023-07-14,1,7,0,0,2023,7,14,6,78,88,104.57142857142857,106.7
2023-07-15,1,7,121,0,2023,7,15,7,127,89,93.42857142857143,103.76666666666667
2023-07-16,1,7,115,0,2023,7,16,1,128,99,92.57142857142857,104.83333333333333
2023-07-17,1,7,103,0,2023,7,17,2,106,117,90.71428571428571,105.36666666666666
2023-07-18,1,7,99,0,2023,7,18,3,96,124,90.28571428571429,104.9
2023-07-19,1,7,96,0,2023,7,19,4,88,101,90.71428571428571,104.06666666666666
2023-07-20,1,7,82,0,2023,7,20,5,109,97,91.85714285714286,103.9
2023-07-21,1,7,99,0,2023,7,21,6,0,91,88.0,103.4
2023-07-22,1,7,112,0,2023,7,22,7,121,74,102.14285714285714,103.66666666666667
2023-07-23,1,7,129,0,2023,7,23,1,115,80,100.85714285714286,104.93333333333334
2023-07-24,1,7,115,0,2023,7,24,2,103,107,102.85714285714286,106.56666666666666
2023-07-25,1,7,100,0,2023,7,25,3,99,149,104.57142857142857,106.83333333333333
2023-07-26,1,7,107,0,2023,7,26,4,96,100,104.71428571428571,105.2
2023-07-27,1,7,101,0,2023,7,27,5,82,108,106.28571428571429,105.43333333333334
2023-07-28,1,7,89,0,2023,7,28,6,99,88,109.0,105.2
2023-07-29,1,7,126,0,2023,7,29,7,112,96,107.57142857142857,105.23333333333333
2023-07-30,1,7,107,0,2023,7,30,1,129,99,109.57142857142857,106.23333333333333
2023-07-31,1,7,100,0,2023,7,31,2,115,137,106.42857142857143,106.5
2023-08-01,1,7,88,0,2023,8,1,3,100,116,104.28571428571429,105.26666666666667
2023-08-02,1,7,112,0,2023,8,2,4,107,115,102.57142857142857,104.33333333333333
2023-08-03,1,7,92,0,2023,8,3,5,101,189,103.28571428571429,104.23333333333333
2023-08-04,1,7,108,0,2023,8,4,6,89,93,102.0,101.0
2023-08-05,1,7,128,0,2023,8,5,7,126,112,104.71428571428571,101.5
2023-08-06,1,7,119,0,2023,8,6,1,107,78,105.0,102.03333333333333
2023-08-07,1,7,90,0,2023,8,7,2,100,127,106.71428571428571,103.4
2023-08-08,1,7,91,0,2023,8,8,3,88,128,105.28571428571429,102.16666666666667
2023-08-09,1,7,86,0,2023,8,9,4,112,106,105.71428571428571,100.93333333333334
2023-08-10,1,7,97,0,2023,8,10,5,92,96,102.0,100.26666666666667
2023-08-11,1,7,105,0,2023,8,11,6,108,88,102.71428571428571,100.3
2023-08-12,1,7,152,0,2023,8,12,7,128,109,102.28571428571429,100.86666666666666
2023-08-13,1,7,138,0,2023,8,13,1,119,0,105.71428571428571,102.3
2023-08-14,1,7,95,0,2023,8,14,2,90,121,108.42857142857143,106.9
2023-08-15,1,7,91,0,2023,8,15,3,91,115,109.14285714285714,106.03333333333333
2023-08-16,1,7,107,0,2023,8,16,4,86,103,109.14285714285714,105.23333333333333
2023-08-17,1,7,101,0,2023,8,17,5,97,99,112.14285714285714,105.36666666666666
2023-08-18,1,7,115,0,2023,8,18,6,105,96,112.71428571428571,105.43333333333334
2023-08-19,1,7,111,0,2023,8,19,7,152,82,114.14285714285714,106.06666666666666
2023-08-20,1,7,114,0,2023,8,20,1,138,99,108.28571428571429,107.03333333333333
2023-08-21,1,7,83,0,2023,8,21,2,95,112,104.85714285714286,107.53333333333333
2023-08-22,1,7,85,0,2023,8,22,3,91,129,103.14285714285714,106.56666666666666
2023-08-23,1,7,85,0,2023,8,23,4,107,115,102.28571428571429,105.1
2023-08-24,1,7,103,0,2023,8,24,5,101,100,99.14285714285714,104.1
2023-08-25,1,7,86,0,2023,8,25,6,115,107,99.42857142857143,104.2
2023-08-26,1,7,135,0,2023,8,26,7,111,101,95.28571428571429,103.5
2023-08-27,1,7,121,0,2023,8,27,1,114,89,98.71428571428571,104.63333333333334
2023-08-28,1,7,83,0,2023,8,28,2,83,126,99.71428571428571,105.7
2023-08-29,1,7,98,0,2023,8,29,3,85,107,99.71428571428571,104.26666666666667
2023-08-30,1,7,98,0,2023,8,30,4,85,100,101.57142857142857,103.96666666666667
2023-08-31,1,7,92,0,2023,8,31,5,103,88,103.42857142857143,103.9
2023-09-01,1,7,81,0,2023,9,1,6,86,112,101.85714285714286,104.03333333333333
2023-09-02,1,7,110,0,2023,9,2,7,135,92,101.14285714285714,103.0
2023-09-03,1,7,92,0,2023,9,3,1,121,108,97.57142857142857,103.6
2023-09-04,1,7,89,0,2023,9,4,2,83,128,93.42857142857143,103.06666666666666
2023-09-05,1,7,75,0,2023,9,5,3,98,119,94.28571428571429,101.76666666666667
2023-09-06,1,7,75,0,2023,9,6,4,98,90,91.0,100.3
2023-09-07,1,7,81,0,2023,9,7,5,92,91,87.71428571428571,99.8
2023-09-08,1,7,80,0,2023,9,8,6,81,86,86.14285714285714,99.46666666666667
2023-09-09,1,7,91,0,2023,9,9,7,110,97,86.0,99.26666666666667
2023-09-10,1,7,97,0,2023,9,10,1,92,105,83.28571428571429,99.06666666666666
2023-09-11,1,7,82,0,2023,9,11,2,89,152,84.0,98.8
2023-09-12,1,7,79,0,2023,9,12,3,75,138,83.0,96.46666666666667
2023-09-13,1,7,75,0,2023,9,13,4,75,95,83.57142857142857,94.5
2023-09-14,1,7,72,0,2023,9,14,5,81,91,83.57142857142857,93.83333333333333
2023-09-15,1,7,70,0,2023,9,15,6,80,107,82.28571428571429,93.2
2023-09-16,1,7,107,0,2023,9,16,7,91,101,80.85714285714286,91.96666666666667
2023-09-17,1,7,109,0,2023,9,17,1,97,115,83.14285714285714,92.16666666666667
2023-09-18,1,7,90,0,2023,9,18,2,82,111,84.85714285714286,91.96666666666667
2023-09-19,1,7,88,0,2023,9,19,3,79,114,86.0,91.26666666666667
2023-09-20,1,7,75,0,2023,9,20,4,75,83,87.28571428571429,90.4
2023-09-21,1,7,89,0,2023,9,21,5,72,85,87.28571428571429,90.13333333333334
2023-09-22,1,7,74,0,2023,9,22,6,70,85,89.71428571428571,90.26666666666667
2023-09-23,1,7,109,0,2023,9,23,7,107,103,90.28571428571429,89.9
2023-09-24,1,7,96,0,2023,9,24,1,109,86,90.57142857142857,90.1
2023-09-25,1,7,84,0,2023,9,25,2,90,135,88.71428571428571,90.43333333333334
2023-09-26,1,7,70,0,2023,9,26,3,88,121,87.85714285714286,88.73333333333333
2023-09-27,1,7,77,0,2023,9,27,4,75,83,85.28571428571429,87.03333333333333
2023-09-28,1,7,89,0,2023,9,28,5,89,98,85.57142857142857,86.83333333333333
2023-09-29,1,7,82,0,2023,9,29,6,74,98,85.57142857142857,86.53333333333333
2023-09-30,1,7,111,0,2023,9,30,7,109,92,86.71428571428571,86.0
2023-10-01,1,7,120,0,2023,10,1,1,96,81,87.0,86.63333333333334
2023-10-02,1,7,85,0,2023,10,2,2,84,110,90.42857142857143,87.93333333333334
2023-10-03,1,7,73,0,2023,10,3,3,70,92,90.57142857142857,87.1
2023-10-04,1,7,83,0,2023,10,4,4,77,89,91.0,86.46666666666667
2023-10-05,1,7,70,0,2023,10,5,5,89,75,91.85714285714286,86.26666666666667
2023-10-06,1,7,82,0,2023,10,6,6,82,75,89.14285714285714,86.1
2023-10-07,1,7,120,0,2023,10,7,7,111,81,89.14285714285714,86.33333333333333
2023-10-08,1,7,117,0,2023,10,8,1,120,80,90.42857142857143,87.63333333333334
2023-10-09,1,7,89,0,2023,10,9,2,85,91,90.0,88.86666666666666
2023-10-10,1,7,73,0,2023,10,10,3,73,97,90.57142857142857,88.8
2023-10-11,1,7,80,0,2023,10,11,4,83,82,90.57142857142857,88.0
2023-10-12,1,7,74,0,2023,10,12,5,70,79,90.14285714285714,87.93333333333334
2023-10-13,1,7,84,0,2023,10,13,6,82,75,90.71428571428571,87.76666666666667
2023-10-14,1,7,119,0,2023,10,14,7,120,72,91.0,88.06666666666666
2023-10-15,1,7,100,0,2023,10,15,1,117,70,90.85714285714286,89.63333333333334
2023-10-16,1,7,76,0,2023,10,16,2,89,107,88.42857142857143,90.63333333333334
2023-10-17,1,7,83,0,2023,10,17,3,73,109,86.57142857142857,89.6
2023-10-18,1,7,76,0,2023,10,18,4,80,90,88.0,88.73333333333333
2023-10-19,1,7,89,0,2023,10,19,5,74,88,87.42857142857143,88.26666666666667
2023-10-20,1,7,76,0,2023,10,20,6,84,75,89.57142857142857,88.3
2023-10-21,1,7,111,0,2023,10,21,7,119,89,88.42857142857143,88.33333333333333
2023-10-22,1,7,106,0,2023,10,22,1,100,74,87.28571428571429,89.06666666666666
2023-10-23,1,7,88,0,2023,10,23,2,76,109,88.14285714285714,90.13333333333334
2023-10-24,1,7,0,0,2023,10,24,3,83,96,89.85714285714286,89.43333333333334
2023-10-25,1,7,75,0,2023,10,25,4,76,84,78.0,86.23333333333333
2023-10-26,1,7,83,0,2023,10,26,5,89,70,77.85714285714286,85.93333333333334
2023-10-27,1,7,76,0,2023,10,27,6,76,77,77.0,86.36666666666666
2023-10-28,1,7,108,0,2023,10,28,7,111,89,77.0,86.33333333333333
2023-10-29,1,7,86,0,2023,10,29,1,106,82,76.57142857142857,86.96666666666667
2023-10-30,1,7,73,0,2023,10,30,2,88,111,73.71428571428571,87.1
2023-10-31,1,7,78,0,2023,10,31,3,0,120,71.57142857142857,85.83333333333333
2023-11-01,1,7,97,0,2023,11,1,4,75,85,82.71428571428571,84.43333333333334
2023-11-02,1,7,76,0,2023,11,2,5,83,73,85.85714285714286,84.83333333333333
2023-11-03,1,7,91,0,2023,11,3,6,76,83,84.85714285714286,84.93333333333334
2023-11-04,1,7,120,0,2023,11,4,7,108,70,87.0,85.2
2023-11-05,1,7,105,0,2023,11,5,1,86,82,88.71428571428571,86.86666666666666
2023-11-06,1,7,86,0,2023,11,6,2,73,120,91.42857142857143,87.63333333333334
2023-11-07,1,7,83,0,2023,11,7,3,78,117,93.28571428571429,86.5
2023-11-08,1,7,75,0,2023,11,8,4,97,89,94.0,85.36666666666666
2023-11-09,1,7,80,0,2023,11,9,5,76,73,90.85714285714286,84.9
2023-11-10,1,7,90,0,2023,11,10,6,91,80,91.42857142857143,85.13333333333334
2023-11-11,1,7,105,0,2023,11,11,7,120,74,91.28571428571429,85.46666666666667
2023-11-12,1,7,89,0,2023,11,12,1,105,84,89.14285714285714,86.5
2023-11-13,1,7,87,0,2023,11,13,2,86,119,86.85714285714286,86.66666666666667
2023-11-14,1,7,85,0,2023,11,14,3,83,100,87.0,85.6
2023-11-15,1,7,71,0,2023,11,15,4,75,76,87.28571428571429,85.1
2023-11-16,1,7,92,0,2023,11,16,5,80,83,86.71428571428571,84.93333333333334
2023-11-17,1,7,90,0,2023,11,17,6,90,76,88.42857142857143,85.23333333333333
2023-11-18,1,7,102,0,2023,11,18,7,105,89,88.42857142857143,85.7
2023-11-19,1,7,115,0,2023,11,19,1,89,76,88.0,86.13333333333334
2023-11-20,1,7,72,0,2023,11,20,2,87,111,91.71428571428571,87.43333333333334
2023-11-21,1,7,76,0,2023,11,21,3,85,106,89.57142857142857,86.13333333333334
2023-11-22,1,7,78,0,2023,11,22,4,71,88,88.28571428571429,85.13333333333334
2023-11-23,1,7,71,0,2023,11,23,5,92,0,89.28571428571429,84.8
2023-11-24,1,7,70,0,2023,11,24,6,90,75,86.28571428571429,87.16666666666667
2023-11-25,1,7,195,1,2023,11,25,7,102,83,83.42857142857143,87.0
2023-11-26,1,7,98,0,2023,11,26,1,115,76,96.71428571428571,90.73333333333333
2023-11-27,1,7,71,0,2023,11,27,2,72,108,94.28571428571429,91.46666666666667
2023-11-28,1,7,73,0,2023,11,28,3,76,86,94.14285714285714,90.23333333333333
2023-11-29,1,7,85,0,2023,11,29,4,78,73,93.71428571428571,89.8
2023-11-30,1,7,75,0,2023,11,30,5,71,78,94.71428571428571,90.2
2023-12-01,1,7,118,0,2023,12,1,6,70,97,95.28571428571429,90.1
2023-12-02,1,7,155,0,2023,12,2,7,195,76,102.14285714285714,90.8
2023-12-03,1,7,185,0,2023,12,3,1,98,91,96.42857142857143,93.43333333333334
2023-12-04,1,7,134,0,2023,12,4,2,71,120,108.85714285714286,96.56666666666666
2023-12-05,1,7,119,0,2023,12,5,3,73,105,117.85714285714286,97.03333333333333
2023-12-06,1,7,116,0,2023,12,6,4,85,86,124.42857142857143,97.5
2023-12-07,1,7,112,0,2023,12,7,5,75,83,128.85714285714286,98.5
2023-12-08,1,7,123,0,2023,12,8,6,118,75,134.14285714285714,99.46666666666667
2023-12-09,1,7,164,0,2023,12,9,7,155,80,134.85714285714286,101.06666666666666
2023-12-10,1,7,182,0,2023,12,10,1,185,90,136.14285714285714,103.86666666666666
2023-12-11,1,7,102,0,2023,12,11,2,134,105,135.71428571428572,106.93333333333334
2023-12-12,1,7,129,0,2023,12,12,3,119,89,131.14285714285714,106.83333333333333
2023-12-13,1,7,128,0,2023,12,13,4,116,87,132.57142857142858,108.16666666666667
2023-12-14,1,7,112,0,2023,12,14,5,112,85,134.28571428571428,109.53333333333333
2023-12-15,1,7,129,0,2023,12,15,6,123,71,134.28571428571428,110.43333333333334
